transaction_id,customer_age,account_age_days,transaction_amount,hour_of_day,day_of_week,merchant_category,transaction_type,channel,international,country_match,device_trusted,previous_failed_attempts,transactions_last_24h,avg_amount_30d,amount_to_avg_ratio,distance_from_home_km,card_present,is_fraud
TXN001223,44,3302,6.79,5,Monday,fuel,purchase,mobile_app,0,1,1,0,3,17.13,0.3966,40.06,0,0
TXN001224,49,655,33.11,10,Monday,electronics,purchase,web,0,1,0,0,3,62.7,0.5281,37.14,0,0
TXN001225,27,933,9.0,3,Saturday,fashion,purchase,pos,0,1,1,0,5,21.66,0.4156,10.04,1,0
TXN001226,46,771,57.89,14,Saturday,fuel,transfer,web,0,1,0,0,6,82.36,0.7029,10.91,0,0
TXN001227,48,492,43.28,5,Wednesday,grocery,cash_withdrawal,mobile_app,0,1,1,0,9,33.33,1.2987,11.11,0,1
TXN001228,32,1162,94.82,17,Monday,electronics,bill_payment,mobile_app,0,1,1,0,8,91.38,1.0376,78.62,0,0
TXN001229,46,631,74.68,12,Tuesday,electronics,purchase,pos,1,0,1,0,7,18.95,3.9414,196.35,1,1
TXN001230,46,411,5.06,21,Tuesday,healthcare,purchase,web,0,1,1,1,5,26.1,0.1937,6.45,0,0
TXN001231,32,437,74.6,5,Saturday,travel,purchase,web,0,1,1,1,8,55.94,1.3337,10.54,0,0
TXN001232,24,1444,94.38,6,Tuesday,grocery,transfer,pos,1,0,0,2,3,98.77,0.9556,142.14,1,1
TXN001233,24,1143,241.59,5,Tuesday,grocery,purchase,pos,0,1,1,0,8,141.17,1.7114,25.43,0,0
TXN001234,40,535,69.8,15,Monday,grocery,bill_payment,web,1,0,1,0,5,43.81,1.5934,80.58,0,0
TXN001235,43,1053,134.88,2,Friday,restaurant,purchase,atm,0,1,1,0,8,159.68,0.8447,3.74,1,0
TXN001236,29,778,37.18,16,Friday,fashion,transfer,mobile_app,0,1,1,1,6,34.52,1.0771,9.12,0,0
TXN001237,39,945,52.22,19,Friday,restaurant,transfer,pos,1,0,1,0,6,93.8,0.5567,208.36,0,0
TXN001238,46,481,31.93,16,Friday,digital_goods,purchase,web,0,1,1,0,3,21.58,1.4797,26.34,0,0
TXN001239,47,330,14.15,3,Sunday,grocery,cash_withdrawal,atm,0,1,1,1,1,57.54,0.2459,9.46,1,0
TXN001240,59,628,13.31,11,Thursday,restaurant,purchase,mobile_app,0,1,0,0,6,8.0,1.6642,106.89,0,0
TXN001241,56,380,17.74,12,Saturday,fashion,transfer,atm,0,1,1,1,7,18.96,0.9355,25.76,1,0
TXN001242,26,357,39.86,9,Friday,fuel,transfer,mobile_app,0,1,1,0,4,59.5,0.6699,125.33,0,0
TXN001243,61,236,13.3,11,Monday,digital_goods,purchase,web,0,1,0,0,6,16.53,0.8046,7.52,0,0
TXN001244,32,85,49.05,18,Saturday,electronics,purchase,atm,0,1,1,1,7,57.82,0.8482,5.29,1,0
TXN001245,53,543,197.69,20,Friday,restaurant,bill_payment,pos,0,1,1,1,4,81.67,2.4207,20.69,1,0
TXN001246,40,1624,289.21,7,Friday,fuel,bill_payment,mobile_app,1,0,1,0,3,29.64,9.7583,60.11,0,1
TXN001247,34,1367,48.46,7,Tuesday,grocery,purchase,pos,1,0,1,0,4,21.17,2.2894,184.65,1,0
TXN001248,18,2159,19.14,4,Thursday,digital_goods,bill_payment,mobile_app,0,1,1,0,6,30.22,0.6332,35.43,1,0
TXN001249,37,344,31.76,9,Sunday,electronics,purchase,web,0,1,1,0,6,21.21,1.497,32.07,0,0
TXN001250,19,1213,61.06,13,Tuesday,grocery,purchase,mobile_app,0,1,1,0,6,39.53,1.5446,25.29,0,0
TXN001251,52,707,22.36,17,Monday,fashion,purchase,mobile_app,0,1,1,0,4,45.76,0.4886,9.66,0,0
TXN001252,59,438,13.09,6,Tuesday,fashion,purchase,pos,0,1,1,0,8,34.11,0.3837,45.77,1,0
TXN001253,29,1504,129.02,5,Thursday,digital_goods,purchase,mobile_app,0,1,1,0,7,141.96,0.9089,18.6,0,0
TXN001254,43,712,43.1,0,Saturday,digital_goods,cash_withdrawal,pos,1,0,1,0,4,25.33,1.7016,34.42,1,0
TXN001255,30,153,34.51,2,Friday,electronics,purchase,mobile_app,0,1,0,1,8,115.8,0.298,8.11,0,0
TXN001256,31,1358,11.37,1,Sunday,fuel,purchase,atm,0,1,1,1,4,20.09,0.5661,8.25,1,0
TXN001257,49,1004,64.37,4,Thursday,healthcare,cash_withdrawal,mobile_app,1,0,0,1,6,44.81,1.4366,131.35,0,1
TXN001258,38,847,97.7,16,Wednesday,electronics,transfer,atm,0,1,0,0,4,99.67,0.9802,8.11,1,0
TXN001259,62,287,253.23,18,Tuesday,restaurant,bill_payment,pos,0,1,1,0,4,96.02,2.6372,30.93,1,0
TXN001260,33,918,10.82,23,Tuesday,digital_goods,purchase,web,0,1,1,0,8,31.42,0.3443,2.39,0,0
TXN001261,52,1971,328.06,13,Saturday,grocery,transfer,mobile_app,1,0,1,1,4,63.41,5.1735,46.67,0,0
TXN001262,40,985,18.1,10,Monday,healthcare,purchase,pos,0,1,1,0,5,57.58,0.3143,3.62,1,0
TXN001263,49,204,6.36,21,Tuesday,restaurant,purchase,atm,0,1,1,0,7,28.83,0.2207,50.56,1,0
TXN001264,33,1037,60.4,3,Sunday,digital_goods,cash_withdrawal,mobile_app,1,1,1,0,8,66.25,0.9117,67.55,0,0
TXN001265,38,992,68.32,15,Friday,fuel,purchase,atm,0,1,1,0,8,162.55,0.4203,40.92,1,0
TXN001266,37,1280,55.24,19,Monday,fuel,transfer,atm,0,1,0,0,4,59.72,0.9251,17.66,1,0
TXN001267,28,973,57.67,12,Friday,fashion,purchase,pos,0,1,1,0,3,63.93,0.9021,11.39,1,0
TXN001268,48,358,57.0,6,Thursday,grocery,purchase,mobile_app,0,1,1,0,5,68.99,0.8262,3.32,0,0
TXN001269,47,815,7.7,14,Saturday,fuel,purchase,web,0,1,1,0,9,14.85,0.5186,1.95,0,0
TXN001270,47,637,76.93,23,Friday,healthcare,purchase,pos,0,1,1,0,4,59.23,1.2989,11.09,1,0
TXN001271,59,885,15.48,5,Monday,healthcare,purchase,web,0,1,1,1,2,20.45,0.7569,21.41,0,0
TXN001272,58,1540,58.55,13,Tuesday,healthcare,purchase,web,0,1,1,0,2,27.81,2.1057,5.74,0,0
TXN001273,34,462,168.47,1,Tuesday,fuel,purchase,pos,0,1,1,2,8,201.66,0.8354,87.92,1,1
TXN001274,44,2369,16.83,5,Friday,fuel,transfer,mobile_app,0,1,1,0,3,35.43,0.4749,60.17,0,0
TXN001275,31,1033,7.04,18,Thursday,restaurant,purchase,web,0,1,0,1,1,24.96,0.2822,18.46,0,0
TXN001276,39,1363,81.94,11,Saturday,fuel,purchase,pos,0,1,1,1,3,97.5,0.8404,66.3,1,0
TXN001277,31,1243,8.2,4,Thursday,fuel,purchase,atm,0,0,0,0,6,21.49,0.3814,18.97,0,0
TXN001278,60,1004,11.09,8,Wednesday,grocery,purchase,pos,1,0,1,1,3,30.81,0.3599,98.64,1,0
TXN001279,44,1134,145.34,2,Monday,grocery,purchase,atm,1,0,0,1,4,104.51,1.3906,200.8,0,0
TXN001280,36,12,11.6,18,Tuesday,fuel,cash_withdrawal,mobile_app,0,1,1,0,4,43.85,0.2645,37.3,0,0
TXN001281,55,1242,36.32,22,Wednesday,electronics,transfer,web,1,0,1,0,5,13.81,2.6295,132.57,0,1
TXN001282,18,382,67.13,2,Thursday,electronics,purchase,mobile_app,0,1,1,0,5,62.91,1.0672,74.41,0,0
TXN001283,18,743,29.46,5,Sunday,grocery,transfer,pos,0,1,1,0,3,31.96,0.9217,12.96,1,0
TXN001284,49,999,58.19,20,Tuesday,digital_goods,purchase,mobile_app,0,1,1,0,7,128.86,0.4516,41.42,1,0
TXN001285,40,1585,45.33,21,Friday,healthcare,purchase,web,0,1,1,0,3,27.48,1.6493,17.44,0,0
TXN001286,42,382,86.04,18,Tuesday,fuel,purchase,web,0,1,1,1,4,90.64,0.9492,8.73,0,0
TXN001287,22,553,88.63,17,Friday,healthcare,purchase,mobile_app,0,1,1,1,7,152.7,0.5804,5.05,0,0
TXN001288,39,612,25.31,20,Monday,digital_goods,purchase,mobile_app,0,1,1,1,6,23.04,1.0984,45.13,0,0
TXN001289,65,893,10.48,8,Friday,electronics,purchase,atm,0,1,1,0,8,37.0,0.2832,28.28,1,0
TXN001290,50,641,16.48,21,Tuesday,grocery,purchase,mobile_app,1,0,1,0,2,56.25,0.293,222.12,0,0
TXN001291,41,1138,9.74,21,Tuesday,electronics,purchase,pos,0,1,1,1,9,22.94,0.4246,45.79,1,0
TXN001292,33,159,63.2,5,Thursday,grocery,purchase,pos,0,1,1,1,7,51.66,1.2234,10.92,1,0
TXN001293,34,701,34.32,1,Wednesday,fuel,transfer,mobile_app,0,1,1,0,6,36.16,0.949,27.06,1,0
TXN001294,18,2096,72.15,12,Thursday,electronics,transfer,pos,0,1,1,1,4,35.64,2.0244,30.98,1,0
TXN001295,42,642,21.6,18,Wednesday,digital_goods,purchase,mobile_app,0,1,1,2,5,44.05,0.4905,97.95,0,0
TXN001296,50,1035,64.4,20,Sunday,fuel,purchase,mobile_app,0,1,1,1,6,44.76,1.4387,93.8,0,0
TXN001297,19,1428,41.93,3,Wednesday,travel,purchase,mobile_app,0,1,0,0,7,47.85,0.8764,11.1,0,0
TXN001298,30,1012,13.33,9,Thursday,healthcare,transfer,pos,0,1,1,0,7,27.63,0.4824,8.6,0,0
TXN001299,24,2504,35.79,18,Saturday,healthcare,purchase,atm,0,1,1,1,5,28.51,1.2554,24.92,1,0
TXN001300,26,828,35.41,1,Friday,fashion,purchase,mobile_app,0,1,1,0,6,39.04,0.9071,50.39,1,1
TXN001301,40,1176,24.9,17,Wednesday,fashion,bill_payment,atm,0,1,1,0,4,41.17,0.6047,1.76,1,0
TXN001302,18,919,30.39,6,Thursday,healthcare,purchase,atm,0,1,0,0,5,31.0,0.9804,77.76,1,0
TXN001303,47,1831,46.52,0,Monday,fuel,purchase,pos,0,1,1,0,6,53.69,0.8665,13.89,0,0
TXN001304,49,574,9.8,5,Thursday,digital_goods,transfer,web,0,1,1,1,5,11.51,0.8516,48.76,0,0
TXN001305,36,2632,17.76,17,Thursday,grocery,bill_payment,pos,0,1,1,0,3,25.13,0.7068,14.09,1,0
TXN001306,18,471,12.92,20,Saturday,restaurant,purchase,atm,0,1,1,0,10,34.76,0.3717,72.05,1,0
TXN001307,26,2224,23.04,1,Saturday,restaurant,purchase,mobile_app,0,1,1,1,7,22.96,1.0038,13.84,0,0
TXN001308,55,345,73.34,11,Tuesday,grocery,purchase,pos,0,1,1,0,10,137.42,0.5337,38.6,1,1
TXN001309,18,1202,19.67,4,Monday,grocery,purchase,mobile_app,0,1,1,0,2,43.1,0.4563,21.83,0,0
TXN001310,34,778,38.63,16,Wednesday,grocery,purchase,atm,1,0,1,0,8,48.29,0.7999,76.77,0,0
TXN001311,24,1409,48.45,18,Thursday,electronics,purchase,atm,0,1,1,0,5,30.03,1.6137,13.19,1,0
TXN001312,49,1053,45.71,23,Wednesday,grocery,purchase,mobile_app,0,1,1,1,6,42.04,1.0872,1.29,0,0
TXN001313,30,1359,11.5,8,Friday,restaurant,transfer,mobile_app,0,1,0,0,5,17.73,0.6489,11.34,0,0
TXN001314,44,335,23.72,7,Thursday,digital_goods,bill_payment,atm,0,1,1,0,4,37.63,0.6304,30.0,1,0
TXN001315,46,189,32.56,7,Sunday,fuel,transfer,pos,0,0,1,0,6,21.66,1.5035,69.31,1,0
TXN001316,63,290,5.9,18,Wednesday,fuel,purchase,pos,0,1,1,0,6,34.82,0.1694,20.76,1,0
TXN001317,36,284,13.51,10,Monday,grocery,purchase,atm,0,1,1,0,10,8.0,1.6889,121.76,1,0
TXN001318,44,332,4.66,0,Wednesday,digital_goods,purchase,mobile_app,0,1,1,1,11,18.87,0.2468,54.57,0,0
TXN001319,20,496,41.89,22,Friday,grocery,purchase,mobile_app,0,0,0,0,9,122.0,0.3433,9.12,0,0
TXN001320,54,493,50.79,2,Tuesday,electronics,purchase,pos,0,1,1,0,8,77.31,0.6569,22.22,1,0
TXN001321,29,791,498.8,22,Tuesday,restaurant,transfer,web,1,1,0,0,10,109.92,4.538,85.96,0,0
TXN001322,32,405,367.57,3,Wednesday,healthcare,purchase,atm,0,1,1,0,5,115.49,3.1827,14.33,1,0
TXN001323,39,431,109.2,12,Saturday,healthcare,purchase,mobile_app,0,1,1,0,6,69.03,1.582,29.71,0,0
TXN001324,19,671,37.74,7,Sunday,fashion,purchase,mobile_app,1,0,1,1,4,30.69,1.2296,96.76,0,0
TXN001325,42,1537,5.01,16,Wednesday,fashion,bill_payment,web,0,1,1,0,3,20.15,0.2489,21.61,0,0
TXN001326,52,567,103.39,9,Tuesday,restaurant,cash_withdrawal,web,0,1,1,1,4,97.09,1.0649,62.75,0,0
TXN001327,43,754,28.53,8,Thursday,fuel,purchase,atm,0,1,1,1,6,44.54,0.6405,13.1,1,0
TXN001328,18,844,135.33,11,Wednesday,grocery,purchase,mobile_app,0,1,0,0,8,256.13,0.5283,3.58,1,0
TXN001329,37,365,34.76,23,Sunday,electronics,transfer,pos,0,1,1,0,7,32.69,1.0634,96.51,1,0
TXN001330,49,609,119.26,5,Thursday,healthcare,purchase,web,1,0,1,1,6,176.0,0.6776,130.23,0,0
TXN001331,18,459,67.56,5,Friday,healthcare,cash_withdrawal,pos,0,1,1,0,4,37.98,1.7787,33.91,1,0
TXN001332,25,1443,26.26,1,Sunday,travel,cash_withdrawal,web,0,1,1,0,5,111.27,0.236,75.9,0,1
TXN001333,50,1366,144.84,17,Friday,electronics,cash_withdrawal,web,0,1,1,0,2,144.26,1.004,48.57,0,0
TXN001334,43,423,10.28,16,Tuesday,electronics,purchase,atm,0,1,1,0,7,20.36,0.5051,14.17,1,0
TXN001335,44,744,21.24,14,Friday,restaurant,transfer,web,0,1,1,0,4,29.99,0.7083,95.59,0,0
TXN001336,63,1177,23.94,0,Wednesday,electronics,purchase,web,0,1,1,1,8,20.21,1.1845,29.87,0,0
TXN001337,45,975,7.46,18,Thursday,fuel,purchase,atm,0,1,1,0,5,17.54,0.4255,42.38,1,0
TXN001338,48,1048,73.59,19,Sunday,grocery,purchase,mobile_app,0,1,1,0,8,68.74,1.0706,2.11,0,0
TXN001339,74,367,30.13,22,Tuesday,grocery,purchase,pos,0,1,1,0,6,36.91,0.8164,6.82,1,0
TXN001340,36,2173,26.1,22,Thursday,electronics,purchase,mobile_app,0,1,1,1,4,44.15,0.5912,5.08,0,0
TXN001341,29,489,43.02,6,Tuesday,fashion,transfer,mobile_app,0,1,0,1,8,63.47,0.6779,4.62,0,0
TXN001342,45,478,9.5,17,Tuesday,travel,transfer,pos,0,1,1,0,4,11.16,0.8511,36.51,1,0
TXN001343,45,260,58.77,9,Friday,restaurant,purchase,mobile_app,0,1,1,0,10,107.39,0.5473,8.72,0,0
TXN001344,32,693,31.62,14,Saturday,fuel,transfer,pos,0,1,1,1,6,33.07,0.9561,28.59,1,0
TXN001345,26,1644,48.57,7,Friday,fashion,bill_payment,web,0,1,1,0,4,62.39,0.7786,47.41,1,0
TXN001346,69,968,40.72,15,Wednesday,electronics,purchase,mobile_app,0,0,1,0,7,66.48,0.6126,11.06,0,0
TXN001347,43,733,340.92,22,Monday,fashion,cash_withdrawal,mobile_app,0,1,1,0,5,114.09,2.9882,8.5,0,0
TXN001348,29,1301,50.58,15,Thursday,electronics,bill_payment,mobile_app,0,1,1,2,8,39.43,1.2827,2.33,0,0
TXN001349,51,1618,6.66,22,Thursday,fuel,transfer,mobile_app,0,1,1,0,3,9.22,0.7221,59.36,0,0
TXN001350,38,1364,46.81,22,Saturday,restaurant,purchase,mobile_app,0,1,0,0,7,44.31,1.0566,11.6,0,0
TXN001351,36,139,22.31,2,Friday,healthcare,transfer,mobile_app,0,1,1,0,5,49.13,0.4542,79.29,1,0
TXN001352,46,1308,14.03,23,Sunday,healthcare,cash_withdrawal,mobile_app,0,1,1,0,3,20.19,0.6946,33.37,0,0
TXN001353,22,1077,35.72,19,Saturday,fashion,purchase,web,0,1,0,0,4,47.29,0.7554,67.01,0,1
TXN001354,44,415,12.71,10,Wednesday,digital_goods,purchase,mobile_app,1,1,1,0,7,32.79,0.3876,56.1,0,0
TXN001355,64,1080,20.33,14,Friday,grocery,purchase,mobile_app,0,1,1,1,8,16.17,1.2572,40.81,0,0
TXN001356,45,1646,45.58,14,Saturday,fuel,purchase,mobile_app,0,1,1,1,3,68.96,0.661,41.89,0,0
TXN001357,34,506,20.87,18,Sunday,grocery,purchase,mobile_app,1,0,1,2,8,28.34,0.7364,130.34,0,0
TXN001358,32,1428,20.04,19,Thursday,electronics,purchase,mobile_app,0,1,1,0,8,31.73,0.6316,9.1,0,0
TXN001359,34,983,244.08,2,Friday,restaurant,transfer,mobile_app,0,1,0,1,4,30.48,8.0088,12.25,0,0
TXN001360,36,28,61.1,0,Wednesday,fashion,cash_withdrawal,mobile_app,0,1,1,0,6,103.5,0.5903,57.88,0,0
TXN001361,34,773,8.86,5,Saturday,fashion,purchase,pos,0,1,1,0,4,41.29,0.2145,2.94,1,0
TXN001362,51,956,13.53,12,Sunday,digital_goods,purchase,mobile_app,1,0,1,1,11,45.01,0.3006,67.18,0,0
TXN001363,18,628,50.88,20,Sunday,restaurant,purchase,mobile_app,0,1,0,0,6,30.96,1.6433,39.9,0,1
TXN001364,50,1009,147.75,15,Tuesday,healthcare,purchase,atm,1,0,1,0,4,59.34,2.4899,160.1,1,0
TXN001365,34,714,65.41,3,Tuesday,digital_goods,purchase,web,0,1,1,0,7,112.34,0.5822,16.79,0,0
TXN001366,44,2971,161.95,17,Saturday,digital_goods,purchase,mobile_app,0,1,1,0,5,67.79,2.3889,0.47,0,0
TXN001367,24,595,113.12,11,Friday,electronics,bill_payment,pos,0,1,1,0,8,69.72,1.6225,74.5,1,0
TXN001368,56,425,54.6,8,Sunday,restaurant,purchase,atm,0,1,1,1,5,65.79,0.8299,15.32,1,0
TXN001369,55,1381,12.41,18,Wednesday,fashion,purchase,pos,0,1,1,1,10,15.74,0.7886,37.7,1,0
TXN001370,51,653,24.52,7,Saturday,healthcare,transfer,pos,1,0,1,1,6,22.63,1.0835,339.16,1,0
TXN001371,19,742,65.64,14,Friday,grocery,purchase,web,0,1,1,0,10,36.69,1.7892,16.35,0,0
TXN001372,50,697,31.93,4,Tuesday,travel,purchase,atm,0,1,1,0,6,25.21,1.2662,38.11,1,1
TXN001373,44,1331,11.54,9,Monday,travel,purchase,web,0,1,1,0,4,19.76,0.5843,76.05,0,0
TXN001374,18,330,9.27,13,Friday,electronics,cash_withdrawal,pos,0,1,1,0,9,11.05,0.8391,44.87,1,0
TXN001375,39,1426,63.88,14,Tuesday,digital_goods,purchase,web,0,0,1,0,7,16.13,3.9611,31.92,0,0
TXN001376,44,1137,40.29,22,Saturday,grocery,transfer,mobile_app,0,1,1,1,5,35.35,1.1398,44.58,0,0
TXN001377,46,2374,71.95,6,Thursday,travel,cash_withdrawal,mobile_app,0,1,1,1,6,40.45,1.7788,50.06,1,1
TXN001378,41,905,33.71,21,Thursday,fashion,transfer,web,1,0,0,0,4,24.02,1.4031,74.09,0,1
TXN001379,43,351,52.12,19,Tuesday,restaurant,purchase,web,0,1,1,1,6,45.01,1.1581,77.45,0,0
TXN001380,58,912,32.01,8,Sunday,grocery,transfer,pos,0,1,1,1,5,31.11,1.0287,26.63,1,0
TXN001381,55,992,169.24,3,Saturday,fuel,cash_withdrawal,mobile_app,0,1,1,0,4,93.24,1.8151,52.76,0,0
TXN001382,18,1739,60.4,6,Saturday,restaurant,purchase,pos,0,1,0,1,8,37.85,1.5959,7.08,1,0
TXN001383,35,350,80.75,15,Saturday,healthcare,cash_withdrawal,mobile_app,0,1,0,0,3,70.2,1.1503,21.59,0,0
TXN001384,37,205,28.41,18,Friday,fashion,cash_withdrawal,web,0,1,1,0,6,49.22,0.5772,9.64,0,0
TXN001385,18,925,19.46,14,Sunday,healthcare,purchase,web,0,1,1,1,5,15.49,1.2556,34.42,0,0
TXN001386,40,2439,36.11,17,Friday,grocery,cash_withdrawal,mobile_app,0,1,1,0,10,39.83,0.9064,6.33,0,0
TXN001387,55,1251,13.31,2,Thursday,fashion,purchase,web,0,1,1,0,6,17.47,0.7619,44.94,0,0
TXN001388,25,1300,257.46,12,Tuesday,restaurant,purchase,mobile_app,1,0,1,0,6,39.34,6.5451,91.4,0,1
TXN001389,43,253,7.81,20,Wednesday,fashion,purchase,mobile_app,0,1,1,3,5,24.87,0.3141,18.81,0,0
TXN001390,27,821,106.18,9,Saturday,restaurant,purchase,pos,1,0,0,1,4,55.98,1.8967,106.03,1,1
TXN001391,30,1761,8.27,21,Wednesday,electronics,purchase,mobile_app,0,1,1,0,5,16.18,0.5111,7.13,0,0
TXN001392,58,1001,44.93,2,Saturday,grocery,purchase,atm,0,1,1,0,7,42.97,1.0455,44.69,1,0
TXN001393,32,191,388.2,23,Sunday,digital_goods,purchase,atm,0,1,0,0,6,64.21,6.0459,8.18,1,0
TXN001394,45,809,38.88,18,Thursday,digital_goods,purchase,mobile_app,1,0,0,1,4,81.73,0.4757,59.98,0,1
TXN001395,18,1193,13.85,15,Monday,grocery,purchase,pos,0,1,1,0,4,24.53,0.5649,59.4,1,0
TXN001396,63,747,40.45,14,Friday,fuel,purchase,pos,0,1,1,1,7,43.07,0.9393,60.32,1,0
TXN001397,47,388,25.09,22,Monday,fashion,bill_payment,pos,0,1,1,2,6,48.55,0.5169,34.21,1,0
TXN001398,37,1409,232.86,9,Saturday,restaurant,transfer,pos,0,1,0,1,6,129.53,1.7977,119.75,1,0
TXN001399,46,577,9.47,3,Thursday,electronics,purchase,web,0,1,1,0,8,14.64,0.6474,83.23,0,0
TXN001400,21,1067,33.61,22,Thursday,digital_goods,purchase,pos,0,1,1,1,8,22.07,1.5233,18.62,1,0
TXN001401,54,794,117.0,2,Friday,fuel,purchase,mobile_app,0,1,1,0,6,320.29,0.3653,7.95,0,0
TXN001402,35,560,9.05,15,Thursday,fashion,purchase,mobile_app,1,0,1,0,7,34.93,0.259,177.29,0,0
TXN001403,36,2614,8.79,6,Wednesday,fuel,purchase,atm,0,1,1,0,4,10.9,0.8066,27.7,1,0
TXN001404,33,512,8.6,22,Wednesday,fashion,cash_withdrawal,mobile_app,0,1,1,0,5,27.95,0.3075,38.4,0,0
TXN001405,31,842,22.71,23,Wednesday,grocery,cash_withdrawal,web,0,1,0,0,4,8.0,2.8382,41.41,0,0
TXN001406,48,792,15.99,11,Sunday,healthcare,purchase,web,0,1,1,0,6,50.58,0.3162,10.29,0,0
TXN001407,42,909,34.33,12,Monday,electronics,cash_withdrawal,mobile_app,0,1,1,1,7,76.18,0.4506,7.23,1,0
TXN001408,47,2492,28.26,10,Wednesday,digital_goods,purchase,pos,0,1,1,0,4,22.06,1.2812,39.07,1,0
TXN001409,39,1194,18.89,10,Tuesday,digital_goods,transfer,mobile_app,0,1,1,0,6,30.3,0.6236,38.02,0,0
TXN001410,46,556,26.36,22,Thursday,fuel,bill_payment,mobile_app,0,0,1,1,7,82.68,0.3188,4.66,0,0
TXN001411,34,2012,49.83,6,Monday,fuel,purchase,atm,0,0,1,0,3,12.06,4.1321,11.53,1,0
TXN001412,68,1335,7.59,23,Saturday,grocery,transfer,pos,0,1,1,0,9,16.42,0.4625,7.28,1,0
TXN001413,19,565,29.8,15,Monday,restaurant,transfer,pos,1,1,0,0,5,36.08,0.8259,123.26,1,0
TXN001414,55,1817,20.24,23,Friday,fuel,purchase,mobile_app,0,1,1,2,1,24.74,0.8182,21.5,0,0
TXN001415,57,251,54.59,14,Tuesday,grocery,purchase,pos,0,1,1,0,7,34.41,1.5863,2.0,1,0
TXN001416,28,318,22.71,19,Thursday,grocery,transfer,web,0,1,1,0,8,17.12,1.327,24.76,0,0
TXN001417,68,178,26.02,11,Tuesday,healthcare,purchase,pos,0,1,0,0,4,49.62,0.5245,30.02,1,0
TXN001418,52,105,28.73,11,Saturday,travel,purchase,mobile_app,0,1,0,0,3,38.19,0.7523,31.43,0,0
TXN001419,52,1734,51.01,6,Sunday,travel,purchase,mobile_app,0,1,0,0,4,63.14,0.8078,7.33,0,0
TXN001420,39,917,80.12,5,Tuesday,electronics,purchase,web,0,1,0,0,7,49.12,1.6311,22.18,0,0
TXN001421,36,196,20.24,0,Sunday,fuel,purchase,web,0,1,1,1,8,49.34,0.4102,66.1,0,0
TXN001422,36,777,61.05,9,Wednesday,restaurant,bill_payment,mobile_app,0,1,1,0,11,15.01,4.0675,11.71,0,0
TXN001423,44,1458,33.38,23,Thursday,fashion,purchase,web,0,1,1,0,4,60.62,0.5507,63.24,1,0
TXN001424,57,442,31.67,22,Friday,restaurant,purchase,atm,0,1,1,0,7,33.51,0.9453,14.45,1,0
TXN001425,41,628,15.56,16,Tuesday,grocery,cash_withdrawal,mobile_app,1,0,1,0,5,37.71,0.4126,194.02,0,1
TXN001426,27,2692,33.79,8,Thursday,restaurant,purchase,web,0,1,1,0,5,90.45,0.3736,37.66,0,0
TXN001427,50,672,12.84,12,Monday,grocery,cash_withdrawal,mobile_app,1,0,1,1,10,25.33,0.5068,116.82,0,0
TXN001428,51,212,53.2,18,Friday,digital_goods,cash_withdrawal,pos,1,1,1,0,3,112.49,0.4729,205.67,1,0
TXN001429,48,530,84.92,0,Wednesday,grocery,purchase,web,0,1,1,0,4,120.3,0.7059,49.17,0,0
TXN001430,49,182,34.37,22,Sunday,electronics,purchase,web,0,1,1,0,8,73.11,0.4701,5.9,0,0
TXN001431,35,1261,32.94,20,Tuesday,restaurant,bill_payment,pos,0,1,1,1,7,20.99,1.5696,70.85,1,0
TXN001432,27,392,4.77,23,Sunday,grocery,transfer,atm,0,1,1,1,5,8.81,0.5413,33.52,1,0
TXN001433,28,381,46.21,2,Tuesday,restaurant,purchase,mobile_app,1,0,0,0,3,92.46,0.4998,171.65,0,0
TXN001434,18,2848,33.02,22,Friday,restaurant,purchase,atm,0,1,1,0,10,46.07,0.7168,49.23,1,0
TXN001435,42,287,48.34,14,Wednesday,healthcare,purchase,pos,0,1,1,0,6,24.86,1.9442,25.51,1,0
TXN001436,38,241,109.91,13,Tuesday,grocery,transfer,mobile_app,0,1,1,0,3,98.98,1.1104,40.24,0,0
TXN001437,33,333,20.24,4,Monday,fuel,transfer,atm,1,0,1,0,5,22.87,0.8853,129.08,0,1
TXN001438,18,1488,10.62,11,Friday,fashion,purchase,mobile_app,0,1,1,0,7,31.33,0.339,44.46,1,0
TXN001439,23,1150,25.92,8,Tuesday,grocery,transfer,pos,0,1,1,1,7,62.05,0.4178,12.21,1,0
TXN001440,54,524,7.23,23,Friday,fuel,purchase,atm,0,1,0,0,6,19.07,0.3789,16.45,1,0
TXN001441,30,487,95.79,8,Sunday,digital_goods,purchase,pos,0,1,0,1,5,39.3,2.4374,37.36,1,0
TXN001442,44,1090,129.82,5,Wednesday,fashion,purchase,atm,0,1,1,0,6,93.15,1.3938,71.62,1,0
TXN001443,21,942,25.32,22,Monday,healthcare,purchase,mobile_app,0,1,1,0,7,49.5,0.5115,23.58,0,0
TXN001444,58,705,66.14,4,Tuesday,fashion,purchase,web,0,1,1,0,5,104.39,0.6336,46.14,0,1
TXN001445,37,1178,50.5,21,Monday,travel,purchase,pos,0,1,1,0,5,96.18,0.5251,42.93,1,0
TXN001446,43,313,21.49,23,Thursday,healthcare,transfer,mobile_app,0,1,1,0,6,42.76,0.5027,67.93,0,0
TXN001447,69,397,10.6,7,Saturday,electronics,bill_payment,mobile_app,1,0,1,1,2,8.0,1.325,198.27,0,0
